ASIN,Description,Item_Name,Price,Source_URL,Source,Image_URL,Specification
B00GGDYKYM,"The HandiCamHD's go-anywhere design brings versatility to your shoots, while True HD resolution brings vivid clarity to your videos.   With the HandiCamHD, you can let your imagination run wild. In addition to a variety of battle-tested mounting options, the custom-built waterproof case keeps the HandiCamHD protected in any environment; sailing through the air or down to 60 feet below the water's surface, its safe, secure, and accessible. And no matter what incredible scene you're filming, you'll be able to replay it forever in True 1080p HD resolution with rich, clear colors and smooth, clean motion. Unlike some portable action cameras, you can even check your footage right there on location, with a built-in LCD screen for playback.    Built-In LCD Screen:  Don't lug around a monitor or wait until you get home to watch your video - play it back right away, right on the spot, on a built-in LCD screen. Motion Detector:  The HandiCamHD's built-in motion detector is handy way to film your own stunts when your backup crew bows out. Just mount it somewhere with a nice view, and it'll spark into action as you cruise by.  MicroSD and USB:  For ease and universal compatibility, footage is recorded onto removable Ultra Class MicroSD memory cards (up to 32 GB), and the HandiCamHD connects to your computer through USB.  That's right! All ElectroFlipbrand products purchased through Amazon come with a free no hassle LIFETIME warranty. If there is ever any problem a brand new item is only a few clicks away!",Freestyle Vert BMX HD 1080P Portable Helmet Sport Camera DVR Camcorder,$149.98,http://www.amazon.com/Freestyle-Portable-Helmet-Camera-Camcorder/dp/B00GGDYKYM,Amazon,http://ecx.images-amazon.com/images/I/415X6ixAbLL._SX300_.jpg,"True HD 1080p: The HandiCamHD is a small, lightweight action camera that delivers high quality, professional H.264 video in perfect HD 1080p resolution. It also offers lower resolution options (all the way down to 640x480) to help save space on your memory card., High Dynamic Range (HDR) Imaging: To make sure you get the cleanest, coolest image no matter where you shoot, the HandiCamHD integrates the latest high-dynamic range technology. This allows it to react to any environment and dynamically deliver the deepest blacks, brightest whites, and sharpest, truest colors. Plus, the wide-angle lens pulls in the whole scene, so you won't miss a thing., Still Photos: The HandicamHD isn't just for inventive filmmakers or action-hungry adventurers - it's also a great device for photogs who enjoy nature scenes. Sensitive camera equipment can be easily ruined during an outdoor shoot, but the HandiCamHD's durable design is worry-free. It even has a timer for self-shots and offers 12, 8, and 5 MP resolutions., Tons of Mounting Options: The HandiCamHD comes with a slew of accessories, ensuring you'll have everything you need to securely clip it to your board, helmet, car, clothes, jetpack, or friend's dog. You can even mount it to your house for use as a security camera., "
B00GI7K7F2,"Description:   100% Brand New .  • Real time recording in AVI video format.  • With built-in rechargeable battery so there's no long cord for you to hide.  • Playback video on your pc.  • Suitable for any computer and electron device with USB port.  • USB2.0 standard port, need no drive or circumscribed electric power source neither.  • Video compression: AVI video Format, 720 x 480.  • Photo : Format: JPG 1280x1024  • Memory Capacity: NO,  • Support extend TF card up to 16GB(4GB Memory card is included).  • Adapter Type: USB adaptor charging cable.  • Record time: about 1 hour.  • OS: Support Windows ME/2000/XP/Vista/win7 and Automatically Distinguish Operating System.   　 Package included   1x 808 Spy card key  camera  1x 4GB Memory Card  1x usb cable  1x user manual  Important Note:   The item will be packaged in bubbled bags for protection during transportation, there is no retail box.",Eleaccsto88® 4gb Card 808 Car Key Chain Camera Camcorder Recorder 1280*1024 Jpg,Currently unavailable.,http://www.amazon.com/Eleaccsto88%C2%AE-Chain-Camera-Camcorder-Recorder/dp/B00GI7K7F2,Amazon,http://ecx.images-amazon.com/images/I/414STuSy54L._SX300_.jpg,"100%  new and high quality, playback video on your pc, Suitable for any computer and electron device with USB port, With built-in rechargeable battery so there's no long cord for you to hide, USB2.0 standard port, need no drive or circumscribed electric power source neithe, "
B00GRCQLAI,"2x Pack Sony Mylo COM-2 Battery - Replaces Sony COMA-BP1 Digital Camera Batteries (3.7V, 1200mAh, Lithium-Ion, Lifetime Warranty)","2x Pack - Sony Mylo COM-2 Battery - Replacement for Sony COMA-BP1 Digital Camera Battery (1200mAh, 3.7V, Lithium-Ion)",Currently unavailable.,http://www.amazon.com/2x-Pack-Replacement-COMA-BP1-Lithium-Ion/dp/B00GRCQLAI,Amazon,http://ecx.images-amazon.com/images/I/51cGidy5LAL._SX300_.jpg,"Replacement Sony Mylo COM-2 Battery, Replacement for Sony COMA-BP1 Digital Camera Batteries, Quantity: 2, Lifetime Warranty, Capacity: 1200mAh, Upstart Battery Brand, On Sale for a Limited Time!, "
B00GI7HMDC,Gripster Medium Flexible Tripod for Compact Digital Cameras and Camcorders,Panasonic Lumix DMC-ZS7 Digital Camera Tripod Flexible Tripod - for Compact Digital Cameras and Camcorders,$15.95,http://www.amazon.com/Panasonic-Lumix-DMC-ZS7-Digital-Flexible/dp/B00GI7HMDC,Amazon,http://ecx.images-amazon.com/images/I/41ZP4yKNQ3L._SY300_.jpg,"Flexible Tripod, for Compact Digital Cameras and Camcorders, Quick release plate for fast and easy camera mounting and dismounting, Safety Knob locks the mounting plate in place for additional security/ Rotate clockwise to lock, counterclockwise to unlock, Flexible Joints bend and rotate 360 degrees to conform to any shape - Rubber rings and Foot Grips provide extra gripping power for a secure hold, "
B00FIWS23C,"A sixteen channel digital video capture card, the GeoVision GV-1480B-16 provides an essential component for the GV-Series PC based digital surveillance system. With the GV card, you can connect up to 16 cameras to the GV series DVR systems for real-time video recording of 480 FPS (frames per second) in CIF resolution. At the higher D1 resolution, the DVR system still offers a solid recording rate of 240 FPS for more detailed surveillance. The PC based digital video recorder (DVR) card captures live video data to your hard drive or network drive for archival purposes. The GeoVision GV-DVR system allows for processing video, audio, and data from local and remote network surveillance environments. Using the latest version V8.5, the GV-Series surveillance system delivers high quality video performance with efficient resource management. The GV-Surveillance along with Video Management Platform supports the core system to provide performance-enhanced video monitoring and various advanced video analytics/control features for up to enterprise level security. For a system with smaller hard disk drive, the GV system features adjustable frame rate and uses the latest H.264 video compression to save storage space and money. Features:  PCI-Express  DVI Input  16 Channel Video & Audio Input  Recording Rate 400FPS  Display Rate: 400FPS  GV-Multi Quad Card Support  GV-NET/IO Card Support  Video Resolution: 704X576, 704X576 De-Interlace, 640x480,  640x480 De-interlace, 352x288, 320x240  Ideal for High End Surveillance Systems",GeoVision GV-1480B-16 16 Channel DVR Video Capture Card PCI-E (x4) DVI,$923.31,http://www.amazon.com/GeoVision-GV-1480B-16-Channel-Video-Capture/dp/B00FIWS23C,Amazon,http://ecx.images-amazon.com/images/I/51XOcSTjzNL._SY300_.jpg,"New - OEM, 1-Year Mfg Warranty, GeoVision GV-1480B-16, GeoVision GV-1480B-16 16 Channel DVR Video Capture Card PCI-E (x4) DVI, "
B00GRCSLAQ,"2x Pack HP Photosmart R827 Battery and 1 Charger - Replaces HP L1812A Digital Camera Batteries and Charger (3.7V, 1200mAh, Lithium-Ion, Quantity: 2 Batteries, 1 Charger, Lifetime Warranty)","2x Pack - HP Photosmart R827 Battery + Charger - Replacement for HP L1812A Digital Camera Battery and Charger (1200mAh, 3.7V, Lithium-Ion)",Currently unavailable.,http://www.amazon.com/2x-Pack-Photosmart-Replacement-Lithium-Ion/dp/B00GRCSLAQ,Amazon,http://ecx.images-amazon.com/images/I/51-hDu8AnVL._SX300_.jpg,"Replacement HP Photosmart R827 Battery and Charger, Replacement for HP L1812A Digital Camera Batteries, Quantity: 2 Batteries, 1 Charger, Lifetime Warranty, Capacity: 1200mAh, Upstart Battery Brand, On Sale for a Limited Time!, "
B00FYLKLYK,"The most important features of this case is that it has extra layer of padding which provides more protection for  your camera/ camcorder.  this case is really a protective and durable, beautiful professional case with soft internal fabric to protect your  expensive devices from bumping and shocking.  The luxury quality case is made from high quality tough fabric and has excellent padding to protect your device  against those scrapes and drops that inevitably happen.  Keep your device like new with this fantastic top quality case, it is perfectly fit for  your camera/camcorder protection.",First2savvv black professional heavy duty digital camera carrying case bag for olympus SP-720UZ,$12.99,http://www.amazon.com/First2savvv-professional-digital-carrying-SP-720UZ/dp/B00FYLKLYK,Amazon,http://ecx.images-amazon.com/images/I/51K4vpUVQfL._SY300_.jpg,"Constructed Of Durable high quality Water Resistant Polyester/Nylon with extra layer of heavy duty padding to protect your device in full, one secure front, two side pockets for accessories, double zipper design for easy access whilst on the go, padded inserts can be customized to adjust the room inside the bag, soft microfiber interior to protect lcd screen, provide protection from scratches and marks, adjustable and detachable shoulder strap with non-slip pad, secure belt loop enable you to attach the case to your belt, top handle with anti-slip design for easy carrying, very high quality case, it is a must have case for your expensive device., "
B00GN55R5O,"iPHOTON LED Video Light is the perfect continuous lighting solution for your HDSLR or video camera. With great color and warm, soft lighting, it enhances your subject matter. It's nearly heat free, giving you a cool and comfortable shooting experience. It's small and light for maximum portability. Color temperature can be adjusted from 3200K to 5500K for 198C. Brightness can be adjusted to your liking, and the output is 100% flicker free, ideal for video. It takes various batteries, and is expandable for maximum brightness. Get the same professional lighting quality as seen on TV and Hollywood. The eco-friendly, power-saving nature of our LED light ensures you'll save money on batteries. With a wide range of features and ease of operation, LED Video Light is the best tool for your video and camera lighting needs. Features: Dual-temperature Bulb Layout Whether you need cooler or warmer light, LED 198C  has you covered, as it contains two kinds of bulbs. One is more   white in color, one is more orange, giving you a range of   light from 3200K to 5500K. High Quality, Long Lifespan  LED-198C uses high quality LED bulbs using the latest     technology. They are both powerful, and eco-friendly.     Their lifespan is at least 50,000 hours. Can you even rack     up that much shooting time? Good luck! Stable color temperature Color temperature of  LED bulbs are stable and low voltage. Stable Brightness LDE198C uses IC constant current program*, with automatic IT circuit control support. LED bulb brightness is stable and flicker-free. Seamless Connection Expand and connect up to 9 panels for the ultimate power in LED lighting.  Frameless design without borderline partitions means a fuller light, with no light leakage.  Packing List::LED198C Light x1pc, Lamp Bracket x1pc, Extension Attachment x1pc, Manual x1pc, White Filter x1pc.",iPHOTON 198pcs Good Quality Photographic LED Video Light,$89.90,http://www.amazon.com/iPHOTON-198pcs-Quality-Photographic-Video/dp/B00GN55R5O,Amazon,http://ecx.images-amazon.com/images/I/51-RvE%2Bz6fL._SX300_.jpg,"16:9 wide screen design, High quality LED bulbs, Long life span, Lightweight, portable, and compact, Battery power indicator, 198pcs LED bulbs, "
B00FIWOQ9G,"Description: The Edimax IC-3115W is a highly cost-effective network camera designed for easy home monitoring. About the size of an average smartphone, the Edimax IC-3115W can be easily set up on a table or on the wall, so you can always keep an eye on the safety of your pets, property, or loved ones. The Edimax IC-3115W comes in a glossy white finish and a simplistic design, allowing it to blend in perfectly with your home decoration. The Edimax IC-3115W 1.3Mpx Wireless Network Camera is simply the best choice for easy home monitoring. Features:  3-level user access (administrator/operator/guest)  Multi-area motion detection  Sends motion-detected snapshots to email and FTP  Recording upon detected motion  SXVGA (1280 x 960) resolution at 30fps  WPS support for easy connection  Viewer software to access 16 network cameras simultaneously  Manually and cycle recording  Up to 16 login accounts  Free EdiView viewer app for iPhone & Android phones",Edimax IC-3115W 1.3M Wireless-N Network Surveillance Camera,$65.41,http://www.amazon.com/Edimax-IC-3115W-Wireless-N-Network-Surveillance/dp/B00FIWOQ9G,Amazon,http://ecx.images-amazon.com/images/I/313vfxffx%2BL._SY300_.jpg,"New - Retail, 1-Year Mfg Warranty, Generic IC-3115W, Edimax IC-3115W 1.3M Wireless-N Network Surveillance Camera, "
B00FIWQW2U,"Features:  Pixim's Digital Pixel System (DPS)  690 TV Lines Resolution  Widest Dynamic Range  Advanced Picture Processing, No Vertical Smear  Dual Voltage 12VDC/24VAC",Bolide BC2002WDSA 1/3 DPS Sensor Wide Dynamic Box Camera Day & Night 690 TVL 0.012Lux/F1.2 12VDC/24VACIRC. Seawolf version 7.0,$325.43,http://www.amazon.com/Bolide-BC2002WDSA-Dynamic-0-012Lux-24VACIRC/dp/B00FIWQW2U,Amazon,http://ecx.images-amazon.com/images/I/31aH3eV%2Bi1L._SY300_.jpg,"New - Retail, 1-Year Mfg Warranty, Bolide Co. BC2002WDSA, Bolide BC2002WDSA 1/3 DPS Sensor Wide Dynamic Box Camera Day & Night 690 TVL 0.012Lux/F1.2 12VDC/24VACIRC. Seawolf version 7.0, "
B00FDZKPHU,,ELP-LP31 Epson Projector Lamp Replacement,Currently unavailable.,http://www.amazon.com/ELP-LP31-Epson-Projector-Lamp-Replacement/dp/B00FDZKPHU,Amazon,http://ecx.images-amazon.com/images/I/41V-HaQd58L._SY300_.jpg,
B00GGFX8MA,"Keep your camera like new with this fantastic top quality camera case, it is perfectly fit for   your camera protection    Using only selected durable material, this fantastic top quality camera case is idea solution to give   protection for your camera in full. It is made from the finest quality material to provide complete  protection from scratches and marks",New first2savvv semi-hard light pink camera case for FUJIFILM FinePix JX360 with card reader,$7.30,http://www.amazon.com/first2savvv-semi-hard-camera-FUJIFILM-FinePix/dp/B00GGFX8MA,Amazon,http://ecx.images-amazon.com/images/I/51gZnycr8LL._SY300_.jpg,"waterproof and shock resistant, protection against bumps and scratches, it is made of high quality tough fabric and excellent padding to protect your camera, soft microfiber interior to protect lcd screen, provide protection from scratches and marks, double-zip design, light weight and durable case, the free key chain provides a quick and efficient way to hook and unhook keys quickly, "
B00GGFTJY6,"Keep your camera like new with this fantastic top quality camera case, it is perfectly fit for   your camera protection    Using only selected durable material, this fantastic top quality camera case is idea solution to give   protection for your camera in full. It is made from the finest quality material to provide complete  protection from scratches and marks",New first2savvv semi-hard light pink camera case for NIKON COOLPIX S5200 with card reader,$7.30,http://www.amazon.com/first2savvv-semi-hard-camera-COOLPIX-reader/dp/B00GGFTJY6,Amazon,http://ecx.images-amazon.com/images/I/51gZnycr8LL._SY300_.jpg,"waterproof and shock resistant, protection against bumps and scratches, it is made of high quality tough fabric and excellent padding to protect your camera, soft microfiber interior to protect lcd screen, provide protection from scratches and marks, double-zip design, light weight and durable case, the free key chain provides a quick and efficient way to hook and unhook keys quickly, "
B00GS7BGF2,"The Delta-3 DTKP Keypad Transmitter is one of Linear's series of wireless radio controls designed for use with automatic garage door and gate operators. The Delta-3 radio format provides 256 different codes.  Features  Activates multiple Delta-3 receivers 1-8 digit PIN Backlit keys for easy viewing Mounting hardware supplied Power: 9-volt battery Codes: 256 RF frequency: 310 MHz Dimensions: 2.5"" W x 7.5"" H x .875"" D",DTKP Linear Garage Door Delta 3 Wireless Keypad DNT00062 Linear DT DT-2A DT4,Currently unavailable.,http://www.amazon.com/Linear-Garage-Delta-Wireless-DNT00062/dp/B00GS7BGF2,Amazon,http://ecx.images-amazon.com/images/I/41bRf1uno4L._SY300_.jpg,"The Delta-3 radio format provides 256 different codes., Dimensions: 2.5"" W x 7.5"" H x .875"" D, RF frequency: 310 MHz, "
B00F9HX1KA,8 Slot SD Card Clear Plastic Case - Includes 2 MicroSD Card Slots,Fujifilm Finepix S3200 Digital Camera Memory Card Clear Plastic Case - Fits 8 SD Cards - Includes 2 MicroSD Card Slots,$4.99,http://www.amazon.com/Fujifilm-Finepix-Digital-Camera-Plastic/dp/B00F9HX1KA,Amazon,http://ecx.images-amazon.com/images/I/41eqG6cNL9L._SY300_.jpg,"Clear Plastic Case, Fits 8 SD Cards - Includes 2 MicroSD Card Slots, "
B00GV2L9I8,"Aputure Macro Extension Tube Set is the perfect macro solution for your Nikon AI lenses. There are 3 tubes of 12mm, 20mm and 36mm, which can be used individually or in combinations for 7 different possibilities. Main features include solid copper construction, accurate TTL metering & AEbuilt-in gilded electric pins , aluminum alloy sealing inside, sturdy build, and compatibility with a wide range of lenses, from wide angle to telephoto.      Main Features:  1.Copper macro extension tube collector edition  2.Incredible matte surface treatment  3.Built-in gilded electric pins  4.Supports accurate TTL metering & AE  5.Professional and compact outer design  6.Flexible combinations  7.Light & portable     Specifications  Length of tubes: 12mm;20mm;36mm  Diameter of tubes: Approx.67mm  Weight: 65g;75g;105g  Mount available for :Nikon AI",Aputure AC-MN Macro Extension Tube for Nikon Camera AI Lens (3 Pieces in the package- 12mm 20mm 36mm),$119.49,http://www.amazon.com/Aputure-AC-MN-Extension-Camera-package/dp/B00GV2L9I8,Amazon,http://ecx.images-amazon.com/images/I/41qJ9iNZLhL._SY300_.jpg,"Copper macro extension tube collector edition, Incredible matte surface treatment, Built-in gilded electric pins, Supports accurate TTL metering & AE, Flexible combinations, "
B00GXZPGBY,"Are you looking for a camera case that has style, luxury quality  and the ability to carefully protect your precious digital camera?  This First2savv leather case is the answer you have been  looking for!With a stunning, form-fitting design that tightly and  protectively hugs the original shape of your digital camera.   Using only selected top quality genuine leather, this fantastic top  quality camera case is idea solution to give protection for your  camera in full.",First2savvv pink premium quality genuine leather camera case pouch bag with shoulder strap for Nikon COOLPIX AW110 SONY DSC-RX100II DSC-RX100M2 DSC-HX50V Panasonic Lumix DMC-TZ40 DMC-FT5 DMC-FT25 DMC-LF1 CASIO EXILIM EX-ZR700 EXILIM EX-ZR400 EXILIM EX-ZR1000 EXILIM EX-ZR800 with card reader,$14.80,http://www.amazon.com/First2savvv-DSC-RX100II-DSC-RX100M2-DSC-HX50V-Panasonic/dp/B00GXZPGBY,Amazon,http://ecx.images-amazon.com/images/I/41j1ZsgviXL._SY300_.jpg,"Keep your cutting-edge digital camera in top condition with this Luxury genuine leather carry case, high quality genuine leather finish, Soft and Smooth-feeling, Matching detachable shoulder strap, with Stitched leather belt loop,perfect for travel and everyday use, Magnetic closure to keep your camera safe, stylish and durable, protects your device from bumps and scratches, Soft internal layer to protect your camera from scratches and bumps, "
B00GGFJTG4,"Keep your camera like new with this fantastic top quality camera case, it is perfectly fit for   your camera protection    Using only selected durable material, this fantastic top quality camera case is idea solution to give   protection for your camera in full. It is made from the finest quality material to provide complete  protection from scratches and marks",New first2savvv semi-hard light pink camera case for FUJIFILM FinePix AV10 with card reader,$7.30,http://www.amazon.com/first2savvv-semi-hard-camera-FUJIFILM-FinePix/dp/B00GGFJTG4,Amazon,http://ecx.images-amazon.com/images/I/51gZnycr8LL._SY300_.jpg,"waterproof and shock resistant, protection against bumps and scratches, it is made of high quality tough fabric and excellent padding to protect your camera, soft microfiber interior to protect lcd screen, provide protection from scratches and marks, double-zip design, light weight and durable case, the free key chain provides a quick and efficient way to hook and unhook keys quickly, "
B00GQDUN8O,"Mitsubishi HC3, LVP-HC3, LVP-SL4SU, LVP-SL4U, LVP-XL4S, LVP-XL4U, LVP-XL8U, LVP-XL9U, SL4SU, SL4U, XL4U, XL8U Replacement Lamp with Housing and 150 days warranty","Mitsubishi HC3, LVP-HC3, LVP-SL4SU, LVP-SL4U, LVP-XL4S, LVP-XL4U, LVP-XL8U, LVP-XL9U, SL4SU, SL4U, XL4U, XL8U Replacement Lamp with Housing and 150 days warranty",Currently unavailable.,http://www.amazon.com/Mitsubishi-LVP-SL4SU-LVP-SL4U-LVP-XL4S-Replacement/dp/B00GQDUN8O,Amazon,http://ecx.images-amazon.com/images/I/41FKX1DdHHL._SY300_.jpg,"Mitsubishi HC3, LVP-HC3, LVP-SL4SU, LVP-SL4U, LVP-XL4S, LVP-XL4U, LVP-XL8U, LVP-XL9U, SL4SU, SL4U, XL4U, XL8U Replacement Lamp with Housing and 150 days warranty, Brand NEW, High Quality, Compatible Lamp, 150 Days Warranty, "
B00GQDNZ48,"Elmo EDP-S50, DT00511 Replacement Lamp with Housing and 150 days warranty","Elmo EDP-S50, DT00511 Replacement Lamp with Housing and 150 days warranty",Currently unavailable.,http://www.amazon.com/EDP-S50-DT00511-Replacement-Housing-warranty/dp/B00GQDNZ48,Amazon,http://ecx.images-amazon.com/images/I/51uvoiyKO%2BL._SY300_.jpg,"Elmo EDP-S50, DT00511 Replacement Lamp with Housing and 150 days warranty, Brand NEW, High Quality, Compatible Lamp, 150 Days Warranty, "
B00FIVXYIQ,50 plastic animal nose black 15mm linerless,50 plastic animal nose black 15mm linerless,Currently unavailable.,http://www.amazon.com/plastic-animal-nose-black-linerless/dp/B00FIVXYIQ,Amazon,http://ecx.images-amazon.com/images/I/41SuGxSUbnL._SY300_.jpg,
B00GCIE2EY,"This DavisMAX Bundle Includes:  1- 72mm +1 +2 +4 +10 Close-Up Macro Filter Set with Pouch (More Macro with ANY Lens!)  1- 72mm 0.45x Wide Angle Lens w/ Pouch and Caps (Capture That View!)  1- 72mm 2x Telephoto Lens W/ Pouch and Caps (More Zoom is better!)  1- 72mm 3 Piece Filter Kit Includes: UV, Circular Polarizer and Flourescent Filter and Hard Case  1- DavisMAX MicroFiber Cloth    Compatible with: Canon EOS Rebel SL1 with Canon EF 85mm f/ 1.2L II USM Autofocus Lens",72mm Macro Close Up Kit + Wide Angle + 2x Telephoto Lenses + 3 Piece Filter Kit for Canon EOS Rebel SL1 with Canon EF 85mm f/ 1.2L II USM Autofocus Lens + DavisMAX Fibercloth Lens Bundle,$93.99,http://www.amazon.com/Telephoto-Lenses-Autofocus-DavisMAX-Fibercloth/dp/B00GCIE2EY,Amazon,http://ecx.images-amazon.com/images/I/51v1VEXn2FL._SY300_.jpg,"72mm 4 Piece Macro Close Up Set (+1 +2 +4 +10), 72mm 0.45x Wide Angle Lens w/ Pouch and Caps, 72mm 2x Telephoto Lens W/ Pouch and Caps, 72mm 3 Piece Filter Kit Includes: UV, FLD, CPL, See Description for MORE!, "
B00GGEX93Y,"Keep your camera like new with this fantastic top quality camera case, it is perfectly fit for   your camera protection    Using only selected durable material, this fantastic top quality camera case is idea solution to give   protection for your camera in full. It is made from the finest quality material to provide complete  protection from scratches and marks",New first2savvv semi-hard light pink camera case for SONY DSC-S650 with white camera hand strap,$7.30,http://www.amazon.com/first2savvv-semi-hard-light-camera-DSC-S650/dp/B00GGEX93Y,Amazon,http://ecx.images-amazon.com/images/I/51eMRzA5HZL._SY300_.jpg,"waterproof and shock resistant, protection against bumps and scratches, it is made of high quality tough fabric and excellent padding to protect your camera, soft microfiber interior to protect lcd screen, provide protection from scratches and marks, double-zip design, light weight and durable case, the free key chain provides a quick and efficient way to hook and unhook keys quickly, "
B00GGEVX46,"Keep your camera like new with this fantastic top quality camera case, it is perfectly fit for   your camera protection    Using only selected durable material, this fantastic top quality camera case is idea solution to give   protection for your camera in full. It is made from the finest quality material to provide complete  protection from scratches and marks",New first2savvv semi-hard light pink camera case for Samsung ST600,$7.30,http://www.amazon.com/first2savvv-semi-hard-light-camera-Samsung/dp/B00GGEVX46,Amazon,http://ecx.images-amazon.com/images/I/51fTSSXOGfL._SY300_.jpg,"waterproof and shock resistant, protection against bumps and scratches, it is made of high quality tough fabric and excellent padding to protect your camera, soft microfiber interior to protect lcd screen, provide protection from scratches and marks, double-zip design, light weight and durable case, the free key chain provides a quick and efficient way to hook and unhook keys quickly, "
B00GGE152G,"Strap on the BulletCam 2.0 during your next adventure, and return with crips, action-packed HD footage of every epic moment. Plus, the BulletCam 2.0 is waterproof, shockproof, and comes with enough battery power to last all day.  Go ahead - take the plunge. Just make sure to strap on a BulletCam 2.0 so that we can come along for the ride. Whether windsurfing, snowboarding or base-jumping is your bag, you can bring home amazing, engaging footage with the BulletCam 2.0 on board. This sleek, high-quality action camera shoots Full HD video from a shockproof, waterproof, lightweight aluminum design. A glass fisheye lens brings in a wide field of view, while video stabilization technology makes your footage smoother than a steep slope loaded with fresh powder. Two long-lasting batteries provide you eight straight hours of power, and the BulletCam 2.0's various mounting options keep it safe and secure for every minute of action.    Attractive Aerodynamic Design: The BulletCam 2.0's black anodized aluminum body has style in mind. It'll blend in without adding bulk, and won't give you any extra resistance while you whip down the slopes.  Waterproof and Shockproof: The BulletCam 2.0 is built for any condition. Long falls, wet weather, and bumpy roads will all fail to intimidate it. It's resistant to shock, moisture, pain, and fear.   That's right! All ElectroFlipbrand products purchased through Amazon come with a free no hassle LIFETIME warranty. If there is ever any problem a brand new item is only a few clicks away!",MicroSD Compatible Waterproof HD 1080P Bullet DV Camera for Jet Skiing,$179.99,http://www.amazon.com/MicroSD-Compatible-Waterproof-Bullet-Camera/dp/B00GGE152G,Amazon,http://ecx.images-amazon.com/images/I/415Gjj234GL._SX300_.jpg,"Video, Audio, and Stills: The BulletCam 2.0 packs a ton of features into a compact body. A durable, glass fisheye lens captures a wide field of view, taking both video and still photos at your discretion. Plus, a built-in microphone supplements your stunts with audio, so you'll still hear the cheers of your friends (or fans) every time you play it back., Powerful and Efficient Battery: The BulletCam 2.0's rechargeable lithium-ion battery holds enough power to record continuously for 4 straight hours. We also include a spare battery with the same capacity, so you can get in a whole day of action without needing to recharge. (8 hour potential), Small and Lightweight: The sleek cylindrical body measures only 4x1-inches and weighs only a few ounces, so whether you strap it to your Helmet, Ski Pole, Snowboard, Surfboard, Kayak Paddle, Mountain Bike, or elsewhere, it never gets in the way., Intelligent, Responsive Technology: Focus on the thrill, not on recording it. The BulletCam 2.0 builds in a range of automatic features that work behind the scenes to make sure your video is perfect. This includes automatic white balancing, digital video motion stabilization technology, and three options for exposure control: center-focused, spot-focused, and of course, auto. Plus, all footage includes a watermark so you can quickly recall exactly when your feats took place., Universal Formats for Easy Uploading: Video is recorded in H.264/MPEG-4 format, which is compatible with any operating system and accepted in every common video editing software. Ultra Hi-Performance MicroSD cards up to 32GB store your videos. We recommend you use MicroSD Class 6 or above for optimal performance. USB cables charge your battery and communicate directly with any Mac or Windows computer without additional formatting., "
B00GQDURUS,"Epson EMP-53, EMP-73, ELPLP21, V13H010L21 Replacement Lamp with Housing and 150 days warranty","Epson EMP-53, EMP-73, ELPLP21, V13H010L21 Replacement Lamp with Housing and 150 days warranty",Currently unavailable.,http://www.amazon.com/ELPLP21-V13H010L21-Replacement-Housing-warranty/dp/B00GQDURUS,Amazon,http://ecx.images-amazon.com/images/I/51v45szt%2BVL._SY300_.jpg,"Epson EMP-53, EMP-73, ELPLP21, V13H010L21 Replacement Lamp with Housing and 150 days warranty, Brand NEW, High Quality, Compatible Lamp, 150 Days Warranty, "
B00GGF0QNY,"Keep your camera like new with this fantastic top quality camera case, it is perfectly fit for   your camera protection    Using only selected durable material, this fantastic top quality camera case is idea solution to give   protection for your camera in full. It is made from the finest quality material to provide complete  protection from scratches and marks",New first2savvv semi-hard light pink camera case for Samsung PL200 with white camera hand strap,$7.30,http://www.amazon.com/first2savvv-semi-hard-light-camera-Samsung/dp/B00GGF0QNY,Amazon,http://ecx.images-amazon.com/images/I/51eMRzA5HZL._SY300_.jpg,"waterproof and shock resistant, protection against bumps and scratches, it is made of high quality tough fabric and excellent padding to protect your camera, soft microfiber interior to protect lcd screen, provide protection from scratches and marks, double-zip design, light weight and durable case, the free key chain provides a quick and efficient way to hook and unhook keys quickly, "
B00F9HV0C6,5 Piece Digital Camera/Camcorder Deluxe Cleaning Kit,"Sony Alpha NEX-5T Digital Camera Cleaning Kit Dust Blower Brush, Bottled Lens Solution, Non-Abrasive Cleaning Cloth, 25 Pack Lens Tissue, 5 Cotton Swabs",$4.99,http://www.amazon.com/Alpha-Digital-Cleaning-Solution-Non-Abrasive/dp/B00F9HV0C6,Amazon,http://ecx.images-amazon.com/images/I/416CJugrJ0L._SY300_.jpg,"Dust Blower Brush, Bottled Lens Solution, Non-Abrasive Cleaning Cloth, 25 Pack Lens Tissue, 5 Cotton Swabs, "
B00GGF1G8S,"Keep your camera like new with this fantastic top quality camera case, it is perfectly fit for   your camera protection    Using only selected durable material, this fantastic top quality camera case is idea solution to give   protection for your camera in full. It is made from the finest quality material to provide complete  protection from scratches and marks",New first2savvv semi-hard light pink camera case for Samsung DV300F with white camera hand strap,$7.30,http://www.amazon.com/first2savvv-semi-hard-camera-Samsung-DV300F/dp/B00GGF1G8S,Amazon,http://ecx.images-amazon.com/images/I/51eMRzA5HZL._SY300_.jpg,"waterproof and shock resistant, protection against bumps and scratches, it is made of high quality tough fabric and excellent padding to protect your camera, soft microfiber interior to protect lcd screen, provide protection from scratches and marks, double-zip design, light weight and durable case, the free key chain provides a quick and efficient way to hook and unhook keys quickly, "
